Ensembl Gene ID	Ensembl Transcript ID	GO Term Evidence Code	GO Term Accession	Canonical transcript stable ID(s)	Description	Associated Gene Name
ENSG00000185291	ENST00000331035	TAS	GO:0005886	ENST00000331035	interleukin 3 receptor, alpha (low affinity) [Source:HGNC Symbol;Acc:6012]	IL3RA
ENSG00000138119	ENST00000359263	IDA	GO:0005886	ENST00000359263	myoferlin [Source:HGNC Symbol;Acc:3656]	MYOF
ENSG00000105707	ENST00000262626	IEA	GO:0005886	ENST00000262626	hepsin [Source:HGNC Symbol;Acc:5155]	HPN
ENSG00000138119	ENST00000371502	IDA	GO:0005886	ENST00000359263	myoferlin [Source:HGNC Symbol;Acc:3656]	MYOF
ENSG00000174327	ENST00000308027	IEA	GO:0005886	ENST00000308027	solute carrier family 16, member 13 (monocarboxylic acid transporter 13) [Source:HGNC Symbol;Acc:31037]	SLC16A13
ENSG00000174326	ENST00000308009	IEA	GO:0005886	ENST00000308009	solute carrier family 16, member 11 (monocarboxylic acid transporter 11) [Source:HGNC Symbol;Acc:23093]	SLC16A11
ENSG00000256394	ENST00000537611	IEA	GO:0005886	ENST00000537611	amiloride-sensitive cation channel 5, intestinal [Source:HGNC Symbol;Acc:17537]	ACCN5
ENSG00000169860	ENST00000305097	TAS	GO:0005886	ENST00000305097	purinergic receptor P2Y, G-protein coupled, 1 [Source:HGNC Symbol;Acc:8539]	P2RY1
ENSG00000169860	ENST00000305097	IEA	GO:0005886	ENST00000305097	purinergic receptor P2Y, G-protein coupled, 1 [Source:HGNC Symbol;Acc:8539]	P2RY1
ENSG00000078098	ENST00000188790	IEA	GO:0005886	ENST00000188790	fibroblast activation protein, alpha [Source:HGNC Symbol;Acc:3590]	FAP
ENSG00000137509	ENST00000313010	TAS	GO:0005886	ENST00000393399	prolylcarboxypeptidase (angiotensinase C) [Source:HGNC Symbol;Acc:9344]	PRCP
ENSG00000132514	ENST00000254868	TAS	GO:0005886	ENST00000254868	C-type lectin domain family 10, member A [Source:HGNC Symbol;Acc:16916]	CLEC10A
ENSG00000161944	ENST00000355035	IDA	GO:0005886	ENST00000355035	asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:743]	ASGR2
ENSG00000161944	ENST00000380952	IDA	GO:0005886	ENST00000355035	asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:743]	ASGR2
ENSG00000182162	ENST00000381297	IEA	GO:0005886	ENST00000381297	purinergic receptor P2Y, G-protein coupled, 8 [Source:HGNC Symbol;Acc:15524]	P2RY8
ENSG00000182162	ENST00000381297	IEA	GO:0005886	ENST00000381297	purinergic receptor P2Y, G-protein coupled, 8 [Source:HGNC Symbol;Acc:15524]	P2RY8
ENSG00000221857	ENST00000351325	NAS	GO:0005886	ENST00000351325	FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:4025]	FXYD1
ENSG00000221857	ENST00000455515	NAS	GO:0005886	ENST00000351325	FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:4025]	FXYD1
ENSG00000162493	ENST00000294489	ISS	GO:0005886	ENST00000294489	podoplanin [Source:HGNC Symbol;Acc:29602]	PDPN
ENSG00000162493	ENST00000294489	IEA	GO:0005886	ENST00000294489	podoplanin [Source:HGNC Symbol;Acc:29602]	PDPN
ENSG00000105699	ENST00000361790	ISS	GO:0005886	ENST00000361790	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:29572]	LSR
ENSG00000105699	ENST00000361790	IEA	GO:0005886	ENST00000361790	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:29572]	LSR
ENSG00000148204	ENST00000359999	IEA	GO:0005886	ENST00000373631	crumbs homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:18688]	CRB2
ENSG00000148204	ENST00000373631	IEA	GO:0005886	ENST00000373631	crumbs homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:18688]	CRB2
ENSG00000002586	ENST00000381192	TAS	GO:0005886	ENST00000381192	CD99 molecule [Source:HGNC Symbol;Acc:7082]	CD99
ENSG00000002586	ENST00000381192	TAS	GO:0005886	ENST00000381192	CD99 molecule [Source:HGNC Symbol;Acc:7082]	CD99
ENSG00000136052	ENST00000258538	TAS	GO:0005886	ENST00000258538	solute carrier family 41, member 2 [Source:HGNC Symbol;Acc:31045]	SLC41A2
ENSG00000095303	ENST00000362012	IDA	GO:0005886	ENST00000362012	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:9604]	PTGS1
ENSG00000124343	ENST00000381174	IEA	GO:0005886	ENST00000419513	Xg blood group [Source:HGNC Symbol;Acc:12806]	XG
ENSG00000105695	ENST00000262624	TAS	GO:0005886	ENST00000392213	myelin associated glycoprotein [Source:HGNC Symbol;Acc:6783]	MAG
ENSG00000105695	ENST00000392213	TAS	GO:0005886	ENST00000392213	myelin associated glycoprotein [Source:HGNC Symbol;Acc:6783]	MAG
ENSG00000181656	ENST00000315033	IEA	GO:0005886	ENST00000315033	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:4539]	GPR88
ENSG00000162692	ENST00000294728	TAS	GO:0005886	ENST00000294728	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:12663]	VCAM1
ENSG00000171561	ENST00000305159	TAS	GO:0005886	ENST00000305159	olfactory receptor, family 2, subfamily AT, member 4 [Source:HGNC Symbol;Acc:19620]	OR2AT4
ENSG00000012124	ENST00000085219	IEA	GO:0005886	ENST00000085219	CD22 molecule [Source:HGNC Symbol;Acc:1643]	CD22
ENSG00000012124	ENST00000419549	IEA	GO:0005886	ENST00000085219	CD22 molecule [Source:HGNC Symbol;Acc:1643]	CD22
ENSG00000204544	ENST00000376296	IEA	GO:0005886	ENST00000376296	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:21661]	MUC21
ENSG00000137491	ENST00000289575	TAS	GO:0005886	ENST00000289575	solute carrier organic anion transporter family, member 2B1 [Source:HGNC Symbol;Acc:10962]	SLCO2B1
ENSG00000126266	ENST00000246553	TAS	GO:0005886	ENST00000246553	free fatty acid receptor 1 [Source:HGNC Symbol;Acc:4498]	FFAR1
ENSG00000185897	ENST00000327809	TAS	GO:0005886	ENST00000327809	free fatty acid receptor 3 [Source:HGNC Symbol;Acc:4499]	FFAR3
ENSG00000126251	ENST00000454971	IEA	GO:0005886	ENST00000454971	G protein-coupled receptor 42 (gene/pseudogene) [Source:HGNC Symbol;Acc:4500]	GPR42
ENSG00000126262	ENST00000246549	TAS	GO:0005886	ENST00000246549	free fatty acid receptor 2 [Source:HGNC Symbol;Acc:4501]	FFAR2
ENSG00000109738	ENST00000264428	TAS	GO:0005886	ENST00000264428	glycine receptor, beta [Source:HGNC Symbol;Acc:4329]	GLRB
ENSG00000109738	ENST00000509282	TAS	GO:0005886	ENST00000264428	glycine receptor, beta [Source:HGNC Symbol;Acc:4329]	GLRB
ENSG00000171557	ENST00000336098	TAS	GO:0005886	ENST00000336098	fibrinogen gamma chain [Source:HGNC Symbol;Acc:3694]	FGG
ENSG00000174948	ENST00000389740	IEA	GO:0005886	ENST00000389740	G protein-coupled receptor 149 [Source:HGNC Symbol;Acc:23627]	GPR149
ENSG00000136834	ENST00000259357	TAS	GO:0005886	ENST00000259357	olfactory receptor, family 1, subfamily J, member 1 [Source:HGNC Symbol;Acc:8208]	OR1J1
ENSG00000197233	ENST00000335302	TAS	GO:0005886	ENST00000335302	olfactory receptor, family 1, subfamily J, member 2 [Source:HGNC Symbol;Acc:8209]	OR1J2
ENSG00000196549	ENST00000492661	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000460393	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000481828	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000462745	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000493237	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000360490	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000491026	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000473730	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000196549	ENST00000462837	IEA	GO:0005886	ENST00000492661	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	MME
ENSG00000239590	ENST00000340750	TAS	GO:0005886	ENST00000340750	olfactory receptor, family 1, subfamily J, member 4 [Source:HGNC Symbol;Acc:8211]	OR1J4
ENSG00000171505	ENST00000304880	TAS	GO:0005886	ENST00000304880	olfactory receptor, family 1, subfamily N, member 1 [Source:HGNC Symbol;Acc:8221]	OR1N1
ENSG00000171501	ENST00000373688	TAS	GO:0005886	ENST00000373688	olfactory receptor, family 1, subfamily N, member 2 [Source:HGNC Symbol;Acc:15111]	OR1N2
ENSG00000171496	ENST00000304865	TAS	GO:0005886	ENST00000304865	olfactory receptor, family 1, subfamily L, member 8 [Source:HGNC Symbol;Acc:15110]	OR1L8
ENSG00000165202	ENST00000297913	TAS	GO:0005886	ENST00000297913	olfactory receptor, family 1, subfamily Q, member 1 [Source:HGNC Symbol;Acc:8223]	OR1Q1
ENSG00000171484	ENST00000304833	TAS	GO:0005886	ENST00000304833	olfactory receptor, family 1, subfamily B, member 1 [Source:HGNC Symbol;Acc:8181]	OR1B1
ENSG00000173679	ENST00000373686	TAS	GO:0005886	ENST00000309623	olfactory receptor, family 1, subfamily L, member 1 [Source:HGNC Symbol;Acc:8213]	OR1L1
ENSG00000171481	ENST00000304820	TAS	GO:0005886	ENST00000304820	olfactory receptor, family 1, subfamily L, member 3 [Source:HGNC Symbol;Acc:8215]	OR1L3
ENSG00000169618	ENST00000303786	TAS	GO:0005886	ENST00000303786	prokineticin receptor 1 [Source:HGNC Symbol;Acc:4524]	PROKR1
ENSG00000169618	ENST00000394342	TAS	GO:0005886	ENST00000303786	prokineticin receptor 1 [Source:HGNC Symbol;Acc:4524]	PROKR1
ENSG00000170989	ENST00000305352	TAS	GO:0005886	ENST00000305352	sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:3165]	S1PR1
ENSG00000120251	ENST00000507898	IEA	GO:0005886	ENST00000296526	glutamate receptor, ionotropic, AMPA 2 [Source:HGNC Symbol;Acc:4572]	GRIA2
ENSG00000120251	ENST00000393815	IEA	GO:0005886	ENST00000296526	glutamate receptor, ionotropic, AMPA 2 [Source:HGNC Symbol;Acc:4572]	GRIA2
ENSG00000120251	ENST00000296526	IEA	GO:0005886	ENST00000296526	glutamate receptor, ionotropic, AMPA 2 [Source:HGNC Symbol;Acc:4572]	GRIA2
ENSG00000120251	ENST00000264426	TAS	GO:0005886	ENST00000296526	glutamate receptor, ionotropic, AMPA 2 [Source:HGNC Symbol;Acc:4572]	GRIA2
ENSG00000136939	ENST00000259466	TAS	GO:0005886	ENST00000259466	olfactory receptor, family 1, subfamily L, member 4 [Source:HGNC Symbol;Acc:8216]	OR1L4
ENSG00000181885	ENST00000360325	IEA	GO:0005886	ENST00000360325	claudin 7 [Source:HGNC Symbol;Acc:2049]	CLDN7
ENSG00000181885	ENST00000397317	IEA	GO:0005886	ENST00000360325	claudin 7 [Source:HGNC Symbol;Acc:2049]	CLDN7
ENSG00000181885	ENST00000538261	IEA	GO:0005886	ENST00000360325	claudin 7 [Source:HGNC Symbol;Acc:2049]	CLDN7
ENSG00000171459	ENST00000373684	TAS	GO:0005886	ENST00000304720	olfactory receptor, family 1, subfamily L, member 6 [Source:HGNC Symbol;Acc:8218]	OR1L6
ENSG00000124215	ENST00000244047	IEA	GO:0005886	ENST00000348616	cadherin 26 [Source:HGNC Symbol;Acc:15902]	CDH26
ENSG00000120251	ENST00000449365	IEA	GO:0005886	ENST00000296526	glutamate receptor, ionotropic, AMPA 2 [Source:HGNC Symbol;Acc:4572]	GRIA2
ENSG00000148215	ENST00000373680	TAS	GO:0005886	ENST00000373680	olfactory receptor, family 5, subfamily C, member 1 [Source:HGNC Symbol;Acc:8331]	OR5C1
ENSG00000181856	ENST00000317370	TAS	GO:0005886	ENST00000317370	solute carrier family 2 (facilitated glucose transporter), member 4 [Source:HGNC Symbol;Acc:11009]	SLC2A4
ENSG00000181856	ENST00000317370	IEA	GO:0005886	ENST00000317370	solute carrier family 2 (facilitated glucose transporter), member 4 [Source:HGNC Symbol;Acc:11009]	SLC2A4
ENSG00000179242	ENST00000360469	IDA	GO:0005886	ENST00000360469	cadherin 4, type 1, R-cadherin (retinal) [Source:HGNC Symbol;Acc:1763]	CDH4
ENSG00000179242	ENST00000536643	IEA	GO:0005886	ENST00000360469	cadherin 4, type 1, R-cadherin (retinal) [Source:HGNC Symbol;Acc:1763]	CDH4
ENSG00000170425	ENST00000304222	TAS	GO:0005886	ENST00000304222	adenosine A2b receptor [Source:HGNC Symbol;Acc:264]	ADORA2B
ENSG00000170425	ENST00000304222	IEA	GO:0005886	ENST00000304222	adenosine A2b receptor [Source:HGNC Symbol;Acc:264]	ADORA2B
ENSG00000165204	ENST00000277309	TAS	GO:0005886	ENST00000277309	olfactory receptor, family 1, subfamily K, member 1 [Source:HGNC Symbol;Acc:8212]	OR1K1
ENSG00000186188	ENST00000371483	ISS	GO:0005886	ENST00000371483	omega-3 fatty acid receptor 1 [Source:HGNC Symbol;Acc:19061]	O3FAR1
ENSG00000186188	ENST00000371483	IEA	GO:0005886	ENST00000371483	omega-3 fatty acid receptor 1 [Source:HGNC Symbol;Acc:19061]	O3FAR1
ENSG00000101180	ENST00000340177	TAS	GO:0005886	ENST00000340177	histamine receptor H3 [Source:HGNC Symbol;Acc:5184]	HRH3
ENSG00000101180	ENST00000317393	TAS	GO:0005886	ENST00000340177	histamine receptor H3 [Source:HGNC Symbol;Acc:5184]	HRH3
ENSG00000105675	ENST00000262623	TAS	GO:0005886	ENST00000262623	ATPase, H+/K+ exchanging, alpha polypeptide [Source:HGNC Symbol;Acc:819]	ATP4A
ENSG00000105675	ENST00000262623	IEA	GO:0005886	ENST00000262623	ATPase, H+/K+ exchanging, alpha polypeptide [Source:HGNC Symbol;Acc:819]	ATP4A
ENSG00000185149	ENST00000329476	TAS	GO:0005886	ENST00000329476	neuropeptide Y receptor Y2 [Source:HGNC Symbol;Acc:7957]	NPY2R
ENSG00000185149	ENST00000506608	TAS	GO:0005886	ENST00000329476	neuropeptide Y receptor Y2 [Source:HGNC Symbol;Acc:7957]	NPY2R
ENSG00000105668	ENST00000222275	ISS	GO:0005886	ENST00000222275	uroplakin 1A [Source:HGNC Symbol;Acc:12577]	UPK1A
ENSG00000144891	ENST00000497524	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000349243	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000404754	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000475347	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000474935	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000461609	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000542281	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000418473	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000144891	ENST00000402260	IDA	GO:0005886	ENST00000497524	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:336]	AGTR1
ENSG00000170175	ENST00000306071	IEA	GO:0005886	ENST00000306071	cholinergic receptor, nicotinic, beta 1 (muscle) [Source:HGNC Symbol;Acc:1961]	CHRNB1
ENSG00000170175	ENST00000536404	IEA	GO:0005886	ENST00000306071	cholinergic receptor, nicotinic, beta 1 (muscle) [Source:HGNC Symbol;Acc:1961]	CHRNB1
ENSG00000085741	ENST00000322563	IBA	GO:0005886	ENST00000322563	wingless-type MMTV integration site family, member 11 [Source:HGNC Symbol;Acc:12776]	WNT11
ENSG00000126246	ENST00000246532	IDA	GO:0005886	ENST00000246532	IGF-like family receptor 1 [Source:HGNC Symbol;Acc:23620]	IGFLR1
ENSG00000126246	ENST00000246532	IEA	GO:0005886	ENST00000246532	IGF-like family receptor 1 [Source:HGNC Symbol;Acc:23620]	IGFLR1
ENSG00000180264	ENST00000334810	IEA	GO:0005886	ENST00000334810	G protein-coupled receptor 144 [Source:HGNC Symbol;Acc:18651]	GPR144
ENSG00000205155	ENST00000222266	TAS	GO:0005886	ENST00000222266	presenilin enhancer 2 homolog (C. elegans) [Source:HGNC Symbol;Acc:30100]	PSENEN
ENSG00000117298	ENST00000374893	IEA	GO:0005886	ENST00000374893	endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:3146]	ECE1
ENSG00000257793	ENST00000550606	IEA	GO:0005886	ENST00000552724	corticotropin-releasing factor receptor 1 isoform 2  [Source:RefSeq peptide;Acc:NP_004373]	AC217770.3
ENSG00000257793	ENST00000551817	IEA	GO:0005886	ENST00000552724	corticotropin-releasing factor receptor 1 isoform 2  [Source:RefSeq peptide;Acc:NP_004373]	AC217770.3
ENSG00000257793	ENST00000552724	TAS	GO:0005886	ENST00000552724	corticotropin-releasing factor receptor 1 isoform 2  [Source:RefSeq peptide;Acc:NP_004373]	AC217770.3
ENSG00000101187	ENST00000370507	TAS	GO:0005886	ENST00000217159	solute carrier organic anion transporter family, member 4A1 [Source:HGNC Symbol;Acc:10953]	SLCO4A1
ENSG00000257793	ENST00000548394	IEA	GO:0005886	ENST00000552724	corticotropin-releasing factor receptor 1 isoform 2  [Source:RefSeq peptide;Acc:NP_004373]	AC217770.3
ENSG00000101187	ENST00000217159	TAS	GO:0005886	ENST00000217159	solute carrier organic anion transporter family, member 4A1 [Source:HGNC Symbol;Acc:10953]	SLCO4A1
ENSG00000101188	ENST00000370501	TAS	GO:0005886	ENST00000370501	neurotensin receptor 1 (high affinity) [Source:HGNC Symbol;Acc:8039]	NTSR1
ENSG00000111199	ENST00000418703	IDA	GO:0005886	ENST00000418703	transient receptor potential cation channel, subfamily V, member 4 [Source:HGNC Symbol;Acc:18083]	TRPV4
ENSG00000136295	ENST00000258796	IDA	GO:0005886	ENST00000258796	tweety homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:22222]	TTYH3
ENSG00000111199	ENST00000261740	IDA	GO:0005886	ENST00000418703	transient receptor potential cation channel, subfamily V, member 4 [Source:HGNC Symbol;Acc:18083]	TRPV4
ENSG00000215764	ENST00000391731	TAS	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000215764	ENST00000400847	IEA	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000073734	ENST00000263817	TAS	GO:0005886	ENST00000263817	ATP-binding cassette, sub-family B (MDR/TAP), member 11 [Source:HGNC Symbol;Acc:42]	ABCB11
ENSG00000161270	ENST00000378910	IEA	GO:0005886	ENST00000378910	nephrosis 1, congenital, Finnish type (nephrin) [Source:HGNC Symbol;Acc:7908]	NPHS1
ENSG00000215764	ENST00000344867	TAS	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000215764	ENST00000400854	TAS	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000215764	ENST00000400848	IEA	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000215764	ENST00000400846	IEA	GO:0005886	ENST00000400875	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]	KIR2DL2
ENSG00000126259	ENST00000360202	IEA	GO:0005886	ENST00000360202	kin of IRRE like 2 (Drosophila) [Source:HGNC Symbol;Acc:18816]	KIRREL2
ENSG00000226463	ENST00000421027	TAS	GO:0005886	ENST00000421027	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:8281]	OR2W1
ENSG00000233054	ENST00000420178	TAS	GO:0005886	ENST00000420178	olfactory receptor, family 2, subfamily B, member 3 [Source:HGNC Symbol;Acc:8238]	OR2B3
ENSG00000226271	ENST00000428081	TAS	GO:0005886	ENST00000428081	olfactory receptor, family 2, subfamily J, member 3 [Source:HGNC Symbol;Acc:8261]	OR2J3
ENSG00000225550	ENST00000440124	TAS	GO:0005886	ENST00000440124	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:8260]	OR2J2
ENSG00000232289	ENST00000440485	TAS	GO:0005886	ENST00000440485	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000232289	ENST00000435232	TAS	GO:0005886	ENST00000440485	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000232289	ENST00000549749	TAS	GO:0005886	ENST00000440485	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000230505	ENST00000455234	TAS	GO:0005886	ENST00000455234	olfactory receptor, family 10, subfamily C, member 1 [Source:HGNC Symbol;Acc:8165]	OR10C1
ENSG00000229125	ENST00000453467	TAS	GO:0005886	ENST00000440557	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000229125	ENST00000454071	TAS	GO:0005886	ENST00000440557	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000229125	ENST00000440557	TAS	GO:0005886	ENST00000440557	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000229125	ENST00000416582	TAS	GO:0005886	ENST00000440557	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000229125	ENST00000552011	TAS	GO:0005886	ENST00000440557	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000105290	ENST00000221891	IDA	GO:0005886	ENST00000221891	amyloid beta (A4) precursor-like protein 1 [Source:HGNC Symbol;Acc:597]	APLP1
ENSG00000234954	ENST00000418003	IDA	GO:0005886	ENST00000418003	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000081479	ENST00000263816	TAS	GO:0005886	ENST00000263816	low density lipoprotein receptor-related protein 2 [Source:HGNC Symbol;Acc:6694]	LRP2
