Ensembl Gene ID	Ensembl Transcript ID	Canonical transcript stable ID(s)	GO Term Evidence Code	GO Term Accession	Description	Associated Gene Name
ENSG00000050628	ENST00000370931	ENST00000356595	TAS	GO:0004879	prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:9595]	PTGER3
ENSG00000050628	ENST00000370934	ENST00000356595	IEA	GO:0004957	prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:9595]	PTGER3
ENSG00000050628	ENST00000414819	ENST00000356595	IEA	GO:0004930	prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:9595]	PTGER3
ENSG00000050628	ENST00000414819	ENST00000356595	NAS	GO:0004957	prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:9595]	PTGER3
ENSG00000050628	ENST00000414819	ENST00000356595	TAS	GO:0004879	prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:9595]	PTGER3
ENSG00000054219	ENST00000263636	ENST00000263636	IEA	GO:0004872	lymphocyte antigen 75 [Source:HGNC Symbol;Acc:6729]	LY75
ENSG00000054277	ENST00000366554	ENST00000366554	NAS	GO:0008020	opsin 3 [Source:HGNC Symbol;Acc:14007]	OPN3
ENSG00000054277	ENST00000366554	ENST00000366554	NAS	GO:0009881	opsin 3 [Source:HGNC Symbol;Acc:14007]	OPN3
ENSG00000054277	ENST00000366554	ENST00000366554	TAS	GO:0004930	opsin 3 [Source:HGNC Symbol;Acc:14007]	OPN3
ENSG00000054356	ENST00000295718	ENST00000295718	IEA	GO:0004872	protein tyrosine phosphatase, receptor type, N [Source:HGNC Symbol;Acc:9676]	PTPRN
ENSG00000054356	ENST00000295718	ENST00000295718	TAS	GO:0005001	protein tyrosine phosphatase, receptor type, N [Source:HGNC Symbol;Acc:9676]	PTPRN
ENSG00000054356	ENST00000409251	ENST00000295718	IEA	GO:0004872	protein tyrosine phosphatase, receptor type, N [Source:HGNC Symbol;Acc:9676]	PTPRN
ENSG00000054356	ENST00000539342	ENST00000295718	IEA	GO:0004872	protein tyrosine phosphatase, receptor type, N [Source:HGNC Symbol;Acc:9676]	PTPRN
ENSG00000054967	ENST00000064780	ENST00000064780	IEA	GO:0004872	RELT tumor necrosis factor receptor [Source:HGNC Symbol;Acc:13764]	RELT
ENSG00000054967	ENST00000393580	ENST00000064780	IEA	GO:0004872	RELT tumor necrosis factor receptor [Source:HGNC Symbol;Acc:13764]	RELT
ENSG00000056291	ENST00000308744	ENST00000308744	IEA	GO:0004872	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000308744	ENST00000308744	IEA	GO:0004930	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000308744	ENST00000308744	IEA	GO:0008188	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000358749	ENST00000308744	IEA	GO:0004872	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000358749	ENST00000308744	IEA	GO:0004930	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000358749	ENST00000308744	IEA	GO:0008188	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000395999	ENST00000308744	IEA	GO:0004872	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000395999	ENST00000308744	IEA	GO:0004930	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056291	ENST00000395999	ENST00000308744	IEA	GO:0008188	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:4525]	NPFFR2
ENSG00000056736	ENST00000288167	ENST00000288167	IEA	GO:0004872	interleukin 17 receptor B [Source:HGNC Symbol;Acc:18015]	IL17RB
ENSG00000056736	ENST00000288167	ENST00000288167	NAS	GO:0004896	interleukin 17 receptor B [Source:HGNC Symbol;Acc:18015]	IL17RB
ENSG00000060656	ENST00000345512	ENST00000345512	IEA	GO:0004872	protein tyrosine phosphatase, receptor type, U [Source:HGNC Symbol;Acc:9683]	PTPRU
ENSG00000060656	ENST00000345512	ENST00000345512	NAS	GO:0005001	protein tyrosine phosphatase, receptor type, U [Source:HGNC Symbol;Acc:9683]	PTPRU
ENSG00000062524	ENST00000263800	ENST00000263800	IEA	GO:0004714	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:6721]	LTK
ENSG00000062524	ENST00000263800	ENST00000263800	IEA	GO:0004872	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:6721]	LTK
ENSG00000064300	ENST00000172229	ENST00000172229	IEA	GO:0005035	nerve growth factor receptor [Source:HGNC Symbol;Acc:7809]	NGFR
ENSG00000064300	ENST00000172229	ENST00000172229	TAS	GO:0004872	nerve growth factor receptor [Source:HGNC Symbol;Acc:7809]	NGFR
ENSG00000064300	ENST00000172229	ENST00000172229	TAS	GO:0004888	nerve growth factor receptor [Source:HGNC Symbol;Acc:7809]	NGFR
ENSG00000064300	ENST00000504201	ENST00000172229	IEA	GO:0004872	nerve growth factor receptor [Source:HGNC Symbol;Acc:7809]	NGFR
ENSG00000064300	ENST00000504201	ENST00000172229	IEA	GO:0005035	nerve growth factor receptor [Source:HGNC Symbol;Acc:7809]	NGFR
ENSG00000064547	ENST00000407877	ENST00000407877	IEA	GO:0001619	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064547	ENST00000407877	ENST00000407877	IEA	GO:0004872	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064547	ENST00000407877	ENST00000407877	IEA	GO:0004930	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064547	ENST00000542587	ENST00000407877	IEA	GO:0001619	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064547	ENST00000542587	ENST00000407877	IEA	GO:0004872	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064547	ENST00000542587	ENST00000407877	IEA	GO:0004930	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:3168]	LPAR2
ENSG00000064989	ENST00000392370	ENST00000392370	IEA	GO:0001635	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000392370	ENST00000392370	IEA	GO:0004888	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000392370	ENST00000392370	IEA	GO:0004948	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000392370	ENST00000392370	TAS	GO:0004930	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000409998	ENST00000392370	IEA	GO:0001635	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000409998	ENST00000392370	IEA	GO:0004888	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000409998	ENST00000392370	IEA	GO:0004948	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000409998	ENST00000392370	TAS	GO:0004930	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410068	ENST00000392370	IEA	GO:0001635	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410068	ENST00000392370	IEA	GO:0004888	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410068	ENST00000392370	IEA	GO:0004948	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410068	ENST00000392370	TAS	GO:0004930	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410102	ENST00000392370	IEA	GO:0001635	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000410102	ENST00000392370	IEA	GO:0004948	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000447403	ENST00000392370	IEA	GO:0001635	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000447403	ENST00000392370	IEA	GO:0004930	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000064989	ENST00000447403	ENST00000392370	IEA	GO:0004948	calcitonin receptor-like [Source:HGNC Symbol;Acc:16709]	CALCRL
ENSG00000065325	ENST00000262441	ENST00000262441	IEA	GO:0004888	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000262441	ENST00000262441	IEA	GO:0004967	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000262441	ENST00000262441	TAS	GO:0004930	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000304773	ENST00000262441	IEA	GO:0004888	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000304773	ENST00000262441	IEA	GO:0004930	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000396206	ENST00000262441	IEA	GO:0004888	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000396206	ENST00000262441	IEA	GO:0004930	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065325	ENST00000458005	ENST00000262441	IEA	GO:0004888	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	GLP2R
ENSG00000065361	ENST00000267101	ENST00000267101	IEA	GO:0004714	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000065361	ENST00000267101	ENST00000267101	IEA	GO:0004872	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000065361	ENST00000267101	ENST00000267101	ISS	GO:0004888	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000065361	ENST00000415288	ENST00000267101	IEA	GO:0004714	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000065361	ENST00000415288	ENST00000267101	IEA	GO:0004872	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000066056	ENST00000372476	ENST00000372476	IEA	GO:0004714	tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:HGNC Symbol;Acc:11809]	TIE1
ENSG00000066056	ENST00000372476	ENST00000372476	IEA	GO:0004872	tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:HGNC Symbol;Acc:11809]	TIE1
ENSG00000066056	ENST00000433781	ENST00000372476	IEA	GO:0004872	tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:HGNC Symbol;Acc:11809]	TIE1
ENSG00000066294	ENST00000311224	ENST00000311224	IEA	GO:0004872	CD84 molecule [Source:HGNC Symbol;Acc:1704]	CD84
ENSG00000066294	ENST00000368054	ENST00000311224	IEA	GO:0004872	CD84 molecule [Source:HGNC Symbol;Acc:1704]	CD84
ENSG00000066468	ENST00000336553	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000346997	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000351936	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000356226	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000357555	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000357555	ENST00000457416	IPI	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000358487	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000358487	ENST00000457416	IPI	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000360144	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000360144	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369056	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369058	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369059	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369059	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369061	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369061	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369062	ENST00000457416	IEA	GO:0004872	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000369062	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000066468	ENST00000457416	ENST00000457416	IEA	GO:0005007	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:3689]	FGFR2
ENSG00000067141	ENST00000261908	ENST00000261908	IEA	GO:0004872	neogenin 1 [Source:HGNC Symbol;Acc:7754]	NEO1
ENSG00000067167	ENST00000262213	ENST00000262213	TAS	GO:0004872	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:20568]	TRAM1
ENSG00000067182	ENST00000162749	ENST00000162749	IEA	GO:0004872	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000162749	ENST00000162749	IEA	GO:0005031	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000162749	ENST00000162749	TAS	GO:0005031	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000366159	ENST00000162749	IEA	GO:0004872	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000366159	ENST00000162749	IEA	GO:0005031	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000440083	ENST00000162749	IEA	GO:0005031	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000067182	ENST00000539372	ENST00000162749	IEA	GO:0005031	tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:11916]	TNFRSF1A
ENSG00000068078	ENST00000260795	ENST00000340107	IEA	GO:0004872	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068078	ENST00000260795	ENST00000340107	NAS	GO:0005007	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068078	ENST00000340107	ENST00000340107	IEA	GO:0005007	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068078	ENST00000440486	ENST00000340107	IEA	GO:0004872	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068078	ENST00000440486	ENST00000340107	NAS	GO:0005007	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068078	ENST00000481110	ENST00000340107	IEA	GO:0005007	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:3690]	FGFR3
ENSG00000068615	ENST00000535845	ENST00000538924	IEA	GO:0004872	receptor accessory protein 1 [Source:HGNC Symbol;Acc:25786]	REEP1
ENSG00000068615	ENST00000538924	ENST00000538924	IEA	GO:0004872	receptor accessory protein 1 [Source:HGNC Symbol;Acc:25786]	REEP1
ENSG00000068615	ENST00000541910	ENST00000538924	IEA	GO:0004872	receptor accessory protein 1 [Source:HGNC Symbol;Acc:25786]	REEP1
ENSG00000069018	ENST00000426057	ENST00000513104	IEA	GO:0004872	transient receptor potential cation channel, subfamily C, member 7 [Source:HGNC Symbol;Acc:20754]	TRPC7
ENSG00000069122	ENST00000265417	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000265417	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000283296	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000283296	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000362015	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000362015	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000452370	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000452370	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000456426	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000456426	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000545557	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000545669	ENST00000452370	IEA	GO:0004888	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069122	ENST00000545669	ENST00000452370	IEA	GO:0004930	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:19030]	GPR116
ENSG00000069431	ENST00000261201	ENST00000261200	IEA	GO:0004872	ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:HGNC Symbol;Acc:60]	ABCC9
ENSG00000069431	ENST00000261201	ENST00000261200	ISS	GO:0008281	ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:HGNC Symbol;Acc:60]	ABCC9
ENSG00000069431	ENST00000326684	ENST00000261200	IEA	GO:0008281	ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:HGNC Symbol;Acc:60]	ABCC9
ENSG00000069493	ENST00000290855	ENST00000261340	TAS	GO:0004888	C-type lectin domain family 2, member D [Source:HGNC Symbol;Acc:14351]	CLEC2D
ENSG00000069696	ENST00000176183	ENST00000176183	IDA	GO:0001591	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069696	ENST00000176183	ENST00000176183	IDA	GO:0004952	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069696	ENST00000176183	ENST00000176183	IEA	GO:0001593	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069696	ENST00000176183	ENST00000176183	IEA	GO:0004872	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069696	ENST00000176183	ENST00000176183	IEA	GO:0004930	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069696	ENST00000176183	ENST00000176183	ISS	GO:0001593	dopamine receptor D4 [Source:HGNC Symbol;Acc:3025]	DRD4
ENSG00000069702	ENST00000212355	ENST00000212355	IDA	GO:0005024	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000212355	ENST00000212355	IDA	GO:0015026	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000212355	ENST00000212355	IDA	GO:0070123	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000212355	ENST00000212355	IEA	GO:0070123	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000370399	ENST00000212355	IDA	GO:0005024	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000370399	ENST00000212355	IDA	GO:0015026	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000370399	ENST00000212355	IEA	GO:0070123	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000465892	ENST00000212355	IEA	GO:0070123	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000525962	ENST00000212355	IDA	GO:0005024	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000525962	ENST00000212355	IDA	GO:0015026	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000069702	ENST00000525962	ENST00000212355	IDA	GO:0070123	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:11774]	TGFBR3
ENSG00000070018	ENST00000261349	ENST00000261349	IBA	GO:0042813	low density lipoprotein receptor-related protein 6 [Source:HGNC Symbol;Acc:6698]	LRP6
ENSG00000070018	ENST00000261349	ENST00000261349	IDA	GO:0005041	low density lipoprotein receptor-related protein 6 [Source:HGNC Symbol;Acc:6698]	LRP6
ENSG00000070018	ENST00000261349	ENST00000261349	IDA	GO:0071936	low density lipoprotein receptor-related protein 6 [Source:HGNC Symbol;Acc:6698]	LRP6
ENSG00000070018	ENST00000261349	ENST00000261349	IEA	GO:0004872	low density lipoprotein receptor-related protein 6 [Source:HGNC Symbol;Acc:6698]	LRP6
ENSG00000070019	ENST00000261170	ENST00000261170	IEA	GO:0004872	guanylate cyclase 2C (heat stable enterotoxin receptor) [Source:HGNC Symbol;Acc:4688]	GUCY2C
ENSG00000070413	ENST00000263196	ENST00000263196	IEA	GO:0004872	DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:2845]	DGCR2
ENSG00000070886	ENST00000166244	ENST00000166244	IEA	GO:0004872	EPH receptor A8 [Source:HGNC Symbol;Acc:3391]	EPHA8
ENSG00000070886	ENST00000166244	ENST00000166244	IEA	GO:0005003	EPH receptor A8 [Source:HGNC Symbol;Acc:3391]	EPHA8
ENSG00000070985	ENST00000155858	ENST00000155858	IEA	GO:0004872	transient receptor potential cation channel, subfamily M, member 5 [Source:HGNC Symbol;Acc:14323]	TRPM5
